itemId,choiceIndex,term,isCorrectChoice,severity,result,notes,lessonId,sourceId
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdi5a0y00elevu98ni5vpa6","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdi8kps00etevu9e5xap1kx:independentPractice:1","3","must","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""must"".","cmpdi8kps00etevu9e5xap1kx","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdibiyu00f1evu9w0ber6ec","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdie6nd00fqevu9h7ooi2ft:independentPractice:4","1","always","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""always"".","cmpdie6nd00fqevu9h7ooi2ft","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdii6m500g2evu9v5z7faq3","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdillv200gkevu9hbeud3qu","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdio0lr00gsevu959kopr04","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdiqj9200hkevu9wac0r2fv","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdiswsi00hwevu91ig9arf8:masteryCheck:1","1","always","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""always"".","cmpdiswsi00hwevu91ig9arf8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpditszl00i4evu9n5fh3bke","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdix3ca00ieevu93foszdc7","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdixewz00imevu9suq29iqw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdj01xo00iuevu9izx8k7y1","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdj1ix500j7evu9zr5yunga:exitTicket:2","3","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdj1ix500j7evu9zr5yunga","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdj1ix500j7evu9zr5yunga:masteryCheck:3","3","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdj1ix500j7evu9zr5yunga","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdj50cw00jievu9ntghh2es:guidedPractice:1","3","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdj50cw00jievu9ntghh2es","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdj50cw00jievu9ntghh2es:independentPractice:1","1","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdj50cw00jievu9ntghh2es","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdj50cw00jievu9ntghh2es:independentPractice:4","2","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdj50cw00jievu9ntghh2es","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdj50cw00jievu9ntghh2es:exitTicket:1","1","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdj50cw00jievu9ntghh2es","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdj50cw00jievu9ntghh2es:masteryCheck:1","1","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdj50cw00jievu9ntghh2es","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdj9vr600k4evu9dq98qlfl","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdjez5k00kpevu91xq22rwd","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdjk9h000laevu9jego1yoz","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdjkgeo00lievu9ok63uz47","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdjovhx00lvevu9o9spwc6q:exitTicket:1","2","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdjovhx00lvevu9o9spwc6q","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdjtj3o00mtevu9o263edmr","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdjy2zi00naevu9av8fdpd2","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdjyhek00nievu9j1rvl9io","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdk17vx00nwevu9n6g3b65k","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdqxir80002es45p4gcsqlk","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdk5iju00ojevu943zwy1tm","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdk8jln00p4evu99v8crx18","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdkhiww00qaevu93zt0u0s8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdki7du00qievu9wx2fzhsr","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdkmxrk00r3evu9iafs2oto:masteryCheck:1","3","always","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""always"".","cmpdkmxrk00r3evu9iafs2oto","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdklgau00qvevu9onhou89r","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdkpqwp00rgevu9x5qf3daw:guidedPractice:1","3","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdkpqwp00rgevu9x5qf3daw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdkpqwp00rgevu9x5qf3daw:guidedPractice:3","1","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdkpqwp00rgevu9x5qf3daw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdkpqwp00rgevu9x5qf3daw:independentPractice:3","3","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdkpqwp00rgevu9x5qf3daw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdkpqwp00rgevu9x5qf3daw:independentPractice:4","3","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdkpqwp00rgevu9x5qf3daw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdkpqwp00rgevu9x5qf3daw:masteryCheck:1","3","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdkpqwp00rgevu9x5qf3daw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdkpqwp00rgevu9x5qf3daw:masteryCheck:3","3","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdkpqwp00rgevu9x5qf3daw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdkq71z00roevu90islneyp","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdkug6d00s6evu96gaij95v:guidedPractice:1","2","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdkug6d00s6evu96gaij95v","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdkug6d00s6evu96gaij95v:exitTicket:1","1","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdkug6d00s6evu96gaij95v","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdkug6d00s6evu96gaij95v:masteryCheck:1","2","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdkug6d00s6evu96gaij95v","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdkvdwd00seevu9uhnbiq9v","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdkyfnl00spevu98inu218g:masteryCheck:1","3","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdkyfnl00spevu98inu218g","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdkztnq00t2evu911zhtoy9","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdl2lpd00tcevu9k8pq4w4i","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdl4tel00tlevu9cl8zx5pw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdl8ydo00u6evu9etp7qt32","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdlbjuf00ujevu9v3rwynp1","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdldlmy00usevu9olw2a5s9:guidedPractice:1","3","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdldlmy00usevu9olw2a5s9","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdldlmy00usevu9olw2a5s9:independentPractice:1","2","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdldlmy00usevu9olw2a5s9","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdldlmy00usevu9olw2a5s9:masteryCheck:1","1","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdldlmy00usevu9olw2a5s9","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdlho4i00v2evu9xsy6kkqv","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdlpsjw00vlevu9e9fvdv3y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdlq62v00vtevu9szk9s8yr","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdlulcl00wdevu9b1iewyb7","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdlsfwi00w4evu9g1q6o1a2:independentPractice:2","0","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdlsfwi00w4evu9g1q6o1a2","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdlsfwi00w4evu9g1q6o1a2:masteryCheck:2","0","all","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""all"".","cmpdlsfwi00w4evu9g1q6o1a2","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdlz5ik00wxevu9l87lwmwy:masteryCheck:1","0","all","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""all"".","cmpdlz5ik00wxevu9l87lwmwy","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdm0xwm00x5evu9wld8xp8n","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdm34am00xlevu9wg4syc6i","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdm9r6u00y9evu91a1pnqzz:independentPractice:1","1","must","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""must"".","cmpdm9r6u00y9evu91a1pnqzz","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdmaj1f00yievu9ui4dxure","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdmdumb00yzevu9rvm0arnd","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdmhj0500zgevu9bu6ocm3k","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdmlk6r0101evu9x7yib8oo","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdmq10y010hevu9spinmfoh","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdmqdnz010pevu94j9g8iu1:independentPractice:1","3","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdmqdnz010pevu94j9g8iu1","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdmtkel010xevu9h5hnqy7c:masteryCheck:1","1","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdmtkel010xevu9h5hnqy7c","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdmtkel010xevu9h5hnqy7c:masteryCheck:1","3","never","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""never"".","cmpdmtkel010xevu9h5hnqy7c","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdmurek0118evu9j5ct4z2y:independentPractice:1","3","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdmurek0118evu9j5ct4z2y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdmxkrt011gevu9lgkrwzj8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdn2k4r0120evu9e0u3rx6y:guidedPractice:3","2","always","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""always"".","cmpdn2k4r0120evu9e0u3rx6y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdn756z012oevu91hvv2l0h:independentPractice:4","2","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdn756z012oevu91hvv2l0h","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdn756z012oevu91hvv2l0h:exitTicket:1","2","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdn756z012oevu91hvv2l0h","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdn756z012oevu91hvv2l0h:masteryCheck:1","3","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdn756z012oevu91hvv2l0h","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdr5mjm000ies455h6l2m6y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdnawxp0132evu9421t2kdi","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdr7uap000ves45o6w35qba","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdnfohx013cevu9qi18uk0t:independentPractice:1","3","always","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""always"".","cmpdnfohx013cevu9qi18uk0t","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdnfrkl013kevu9alffqe61","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdraxs00018es456aypnpx3","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdrcx02001les451zrqsm0o","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdrg64e001yes45nah75zki","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdrgnnq0026es45b2sfw0z9","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdnmgiv013tevu9984wxcmm","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdrisev002ges453t4k53n8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdrolvr0039es45s7sey9xw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdrqfxf003hes45dl70s9qu:independentPractice:1","3","none","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""none"".","cmpdrqfxf003hes45dl70s9qu","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdrqfxf003hes45dl70s9qu:masteryCheck:1","3","none","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""none"".","cmpdrqfxf003hes45dl70s9qu","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdrt2ns003pes45axpwxi5b","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdrxi4u004des45g4827yja","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdrvfe40040es450k8999m4:independentPractice:2","0","every","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""every"".","cmpdrvfe40040es450k8999m4","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpds1rq1004qes458ueo06yl","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpds2q7q004yes458pm7m1ob","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpds8ny0005bes45uzecfgra:guidedPractice:2","3","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpds8ny0005bes45uzecfgra","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpds8ny0005bes45uzecfgra:independentPractice:2","2","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpds8ny0005bes45uzecfgra","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpds8ny0005bes45uzecfgra:independentPractice:2","3","all","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""all"".","cmpds8ny0005bes45uzecfgra","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpds8ny0005bes45uzecfgra:masteryCheck:2","3","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpds8ny0005bes45uzecfgra","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpds9vvd005jes453b6w2xcy","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdsfj5z0064es45riauv7ez:masteryCheck:1","3","never","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""never"".","cmpdsfj5z0064es45riauv7ez","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdsm05h006les45dbx0miny","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdsl5ti006des459upxtlim","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdsqtg0006yes45f93a94ql","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdsr0gj0076es45ogfn7m4a","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdsxgll007mes45pd6col7t","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdsvcwm007ees456x3aqfcu","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdt33r40086es45i2hx9gz5","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdt9btz008ges45o0h9shfu","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdt9xt5008oes45lld5j8ib","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdtfb640094es459thxsnzj","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdtnbsf009nes45u4w4vz7z","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdo4ai10142evu9v0tfvssp","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdtt4hh00ages45qrbhrz0u","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdu9nlm00cfes45m3bscx8k","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
